cake_path,children,group,size_span,ratios_stdev,seconds
cakes/tournament/players/player5/complex.csv,7,4,-1,-1,300.0000
cakes/tournament/players/player5/complex.csv,7,5,0.4140,6.9758,11.1563
cakes/tournament/players/player5/complex.csv,7,6,0.4898,1.3761,59.1919
cakes/tournament/players/player5/complex.csv,7,7,0.4835,4.8378,56.9513
cakes/tournament/players/player5/complex.csv,7,8,0.3130,8.2693,283.2473
cakes/tournament/players/player5/complex.csv,7,9,0.2547,1.6810,164.4027
cakes/tournament/players/player5/complex.csv,7,10,0.0001,2.0761,91.8163
cakes/tournament/players/player5/complex.csv,10,1,0.0010,3.0383,20.7756
cakes/tournament/players/player5/complex.csv,10,2,0.3939,0.8500,160.7736
cakes/tournament/players/player5/complex.csv,10,3,0.0395,0.0622,45.8836
cakes/tournament/players/player5/complex.csv,10,4,0.0584,9.8058,88.4190
cakes/tournament/players/player5/complex.csv,10,5,0.4687,0.0468,12.3460
cakes/tournament/players/player5/complex.csv,10,6,0.4899,1.0882,82.8209
cakes/tournament/players/player5/complex.csv,10,7,0.4778,0.0533,90.0624
cakes/tournament/players/player5/complex.csv,10,8,-1,-1,300.0000
cakes/tournament/players/player5/complex.csv,10,9,0.2172,0.9351,264.1663
cakes/tournament/players/player5/complex.csv,10,10,0.0000,0.0016,49.8624
cakes/tournament/players/player5/complex.csv,15,1,0.0020,4.5884,31.1770
cakes/tournament/players/player5/complex.csv,15,2,0.4060,1.3598,229.8644
cakes/tournament/players/player5/complex.csv,15,3,0.2650,0.6245,67.7121
cakes/tournament/players/player5/complex.csv,15,4,-1,-1,300.0000
cakes/tournament/players/player5/complex.csv,15,5,10.8767,12.5622,16.5454
cakes/tournament/players/player5/complex.csv,15,6,0.4900,7.0458,120.5936
cakes/tournament/players/player5/complex.csv,15,7,0.4834,2.8602,160.0058
cakes/tournament/players/player5/complex.csv,15,8,-1,-1,300.0000
cakes/tournament/players/player5/complex.csv,15,9,-1,-1,300.0000
cakes/tournament/players/player5/complex.csv,15,10,0.0002,0.8641,90.3389
cakes/tournament/players/player5/cool.csv,5,1,0.0193,1.5418,8.7287
cakes/tournament/players/player5/cool.csv,5,2,0.2648,4.9571,15.0155
cakes/tournament/players/player5/cool.csv,5,3,0.3819,2.1408,20.2324
cakes/tournament/players/player5/cool.csv,5,4,-1,-1,300.0000
cakes/tournament/players/player5/cool.csv,5,5,17.2958,8.2277,3.1396
cakes/tournament/players/player5/cool.csv,5,6,0.4892,1.3210,29.7906
cakes/tournament/players/player5/cool.csv,5,7,0.4912,1.6544,54.9678
cakes/tournament/players/player5/cool.csv,5,8,0.3643,6.3948,150.1750
cakes/tournament/players/player5/cool.csv,5,9,0.0910,3.6031,59.2541
cakes/tournament/players/player5/cool.csv,5,10,0.0000,1.6921,93.2194
cakes/tournament/players/player5/cool.csv,6,1,0.0017,3.6334,11.3827
cakes/tournament/players/player5/cool.csv,6,2,0.3278,9.2549,25.9041
cakes/tournament/players/player5/cool.csv,6,3,0.3055,0.1300,20.5423
cakes/tournament/players/player5/cool.csv,6,4,0.0298,12.8009,2.7802
cakes/tournament/players/player5/cool.csv,6,5,0.4779,12.4888,3.9054
cakes/tournament/players/player5/cool.csv,6,6,0.4869,0.7844,39.3031
cakes/tournament/players/player5/cool.csv,6,7,0.4863,0.9684,65.0627
cakes/tournament/players/player5/cool.csv,6,8,0.3714,7.3219,195.2602
cakes/tournament/players/player5/cool.csv,6,9,0.1652,1.2788,100.5234
cakes/tournament/players/player5/cool.csv,6,10,0.0000,0.0002,50.5050
cakes/tournament/players/player5/cool.csv,10,1,0.0215,3.4994,18.9210
cakes/tournament/players/player5/cool.csv,10,2,0.4650,4.2140,100.3260
cakes/tournament/players/player5/cool.csv,10,3,0.3363,0.5836,41.2289
cakes/tournament/players/player5/cool.csv,10,4,0.0843,13.4068,57.4391
cakes/tournament/players/player5/cool.csv,10,5,16.3377,11.4197,5.6491
cakes/tournament/players/player5/cool.csv,10,6,0.4900,2.6504,68.9911
cakes/tournament/players/player5/cool.csv,10,7,0.4865,1.7240,125.8646
cakes/tournament/players/player5/cool.csv,10,8,-1,-1,300.0000
cakes/tournament/players/player5/cool.csv,10,9,0.1645,1.0171,228.1799
cakes/tournament/players/player5/cool.csv,10,10,0.0000,0.0015,53.7450
cakes/tournament/players/player5/simple.csv,10,1,0.0210,3.0850,20.3226
cakes/tournament/players/player5/simple.csv,10,2,0.3697,3.5336,35.1641
cakes/tournament/players/player5/simple.csv,10,3,0.3894,0.1935,45.6473
cakes/tournament/players/player5/simple.csv,10,4,-1,-1,300.0000
cakes/tournament/players/player5/simple.csv,10,5,0.5000,7.9127,11.9948
cakes/tournament/players/player5/simple.csv,10,6,0.4900,7.2686,72.3955
cakes/tournament/players/player5/simple.csv,10,7,0.4553,2.0412,130.3006
cakes/tournament/players/player5/simple.csv,10,8,-1,-1,300.0000
cakes/tournament/players/player5/simple.csv,10,9,0.2737,1.7615,232.4916
cakes/tournament/players/player5/simple.csv,10,10,0.0000,0.0019,50.3148
cakes/tournament/players/player5/simple.csv,13,1,0.0218,5.4073,26.0658
cakes/tournament/players/player5/simple.csv,13,2,0.3815,8.0623,73.1187
cakes/tournament/players/player5/simple.csv,13,3,0.3890,0.3166,48.6398
cakes/tournament/players/player5/simple.csv,13,4,-1,-1,300.0000
cakes/tournament/players/player5/simple.csv,13,5,17.4099,11.0358,13.2601
cakes/tournament/players/player5/simple.csv,13,6,0.4899,5.1792,93.0796
cakes/tournament/players/player5/simple.csv,13,7,0.4611,1.2522,160.8940
cakes/tournament/players/player5/simple.csv,13,8,-1,-1,300.0000
cakes/tournament/players/player5/simple.csv,13,9,-1,-1,300.0000
cakes/tournament/players/player5/simple.csv,13,10,0.0002,0.0033,56.5250
cakes/tournament/players/player5/simple.csv,20,1,0.0211,7.4397,38.6463
cakes/tournament/players/player5/simple.csv,20,2,-1,-1,300.0000
cakes/tournament/players/player5/simple.csv,20,3,0.1854,0.0852,112.1440
cakes/tournament/players/player5/simple.csv,20,4,0.0398,18.6833,4.3742
cakes/tournament/players/player5/simple.csv,20,5,0.4786,13.5126,18.7006
cakes/tournament/players/player5/simple.csv,20,6,0.4900,10.2883,141.3427
cakes/tournament/players/player5/simple.csv,20,7,0.4912,2.3631,281.5448
cakes/tournament/players/player5/simple.csv,20,8,-1,-1,300.0000
cakes/tournament/players/player5/simple.csv,20,9,-1,-1,300.0000
cakes/tournament/players/player5/simple.csv,20,10,0.0002,0.0303,90.4026
cakes/tournament/players/player5/star.csv,6,1,0.0196,4.1070,11.4461
cakes/tournament/players/player5/star.csv,6,2,0.3598,3.3673,26.1031
cakes/tournament/players/player5/star.csv,6,3,0.3342,2.4469,20.8061
cakes/tournament/players/player5/star.csv,6,4,0.0776,16.4633,14.8637
cakes/tournament/players/player5/star.csv,6,5,0.4540,4.4788,7.2949
cakes/tournament/players/player5/star.csv,6,6,0.4894,1.6970,40.6821
cakes/tournament/players/player5/star.csv,6,7,0.3975,0.4293,64.2491
cakes/tournament/players/player5/star.csv,6,8,0.2751,7.6601,169.7656
cakes/tournament/players/player5/star.csv,6,9,0.2229,2.0514,98.0462
cakes/tournament/players/player5/star.csv,6,10,0.0000,0.0004,55.7235
cakes/tournament/players/player5/star.csv,8,1,0.0015,5.1461,15.4418
cakes/tournament/players/player5/star.csv,8,2,0.4640,10.6819,51.4072
cakes/tournament/players/player5/star.csv,8,3,0.0271,1.6330,27.7971
cakes/tournament/players/player5/star.csv,8,4,0.0979,10.7070,24.1267
cakes/tournament/players/player5/star.csv,8,5,41.2298,17.0486,8.2250
cakes/tournament/players/player5/star.csv,8,6,0.4881,1.6104,54.3269
cakes/tournament/players/player5/star.csv,8,7,0.4668,5.5823,86.1007
cakes/tournament/players/player5/star.csv,8,8,0.1965,8.3637,239.7946
cakes/tournament/players/player5/star.csv,8,9,0.2371,3.1025,161.3215
cakes/tournament/players/player5/star.csv,8,10,0.0000,0.0015,54.8805
cakes/tournament/players/player5/star.csv,12,1,0.0018,8.4621,23.2125
cakes/tournament/players/player5/star.csv,12,2,0.4616,3.1712,104.9511
cakes/tournament/players/player5/star.csv,12,3,0.3668,0.2128,43.6076
cakes/tournament/players/player5/star.csv,12,4,0.0684,20.9880,94.3419
cakes/tournament/players/player5/star.csv,12,5,8.1079,16.9428,11.0858
cakes/tournament/players/player5/star.csv,12,6,0.4871,1.1238,80.8008
cakes/tournament/players/player5/star.csv,12,7,0.4851,1.5730,165.5082
cakes/tournament/players/player5/star.csv,12,8,-1,-1,300.0000
cakes/tournament/players/player5/star.csv,12,9,-1,-1,300.0000
cakes/tournament/players/player5/star.csv,12,10,0.0002,0.0040,85.6678
cakes/tournament/players/player6/backwards_c.csv,5,1,0.0012,4.5687,11.4708
cakes/tournament/players/player6/backwards_c.csv,5,2,0.4200,9.8589,9.9292
cakes/tournament/players/player6/backwards_c.csv,5,3,0.2001,8.1539,23.6107
cakes/tournament/players/player6/backwards_c.csv,5,4,0.1343,8.0064,29.0296
cakes/tournament/players/player6/backwards_c.csv,5,5,0.3704,10.2149,5.9542
cakes/tournament/players/player6/backwards_c.csv,5,6,0.4893,5.7356,44.3792
cakes/tournament/players/player6/backwards_c.csv,5,7,0.4783,4.6893,51.1243
cakes/tournament/players/player6/backwards_c.csv,5,8,0.4026,6.1238,80.3169
cakes/tournament/players/player6/backwards_c.csv,5,9,0.1926,5.0022,55.9754
cakes/tournament/players/player6/backwards_c.csv,5,10,0.0000,7.0218,279.0138
cakes/tournament/players/player6/backwards_c.csv,7,1,0.0019,8.9675,15.0421
cakes/tournament/players/player6/backwards_c.csv,7,2,0.2189,7.9251,16.9956
cakes/tournament/players/player6/backwards_c.csv,7,3,0.2005,11.5349,36.2416
cakes/tournament/players/player6/backwards_c.csv,7,4,0.1334,8.5444,37.1373
cakes/tournament/players/player6/backwards_c.csv,7,5,0.4846,12.6877,11.0022
cakes/tournament/players/player6/backwards_c.csv,7,6,0.4899,5.5988,59.3147
cakes/tournament/players/player6/backwards_c.csv,7,7,0.4860,12.8080,83.7451
cakes/tournament/players/player6/backwards_c.csv,7,8,0.3423,9.4870,138.5656
cakes/tournament/players/player6/backwards_c.csv,7,9,0.1596,7.0450,110.1324
cakes/tournament/players/player6/backwards_c.csv,7,10,0.0002,8.4601,278.5301
cakes/tournament/players/player6/backwards_c.csv,11,1,0.0014,8.5906,23.8587
cakes/tournament/players/player6/backwards_c.csv,11,2,0.5818,10.0339,12.4709
cakes/tournament/players/player6/backwards_c.csv,11,3,0.2472,11.5234,48.7397
cakes/tournament/players/player6/backwards_c.csv,11,4,0.0898,13.8054,188.8511
cakes/tournament/players/player6/backwards_c.csv,11,5,0.4847,11.7073,12.6179
cakes/tournament/players/player6/backwards_c.csv,11,6,0.4900,7.1857,91.2390
cakes/tournament/players/player6/backwards_c.csv,11,7,0.4979,11.2086,143.3901
cakes/tournament/players/player6/backwards_c.csv,11,8,0.3753,11.8948,230.1874
cakes/tournament/players/player6/backwards_c.csv,11,9,0.1954,11.8316,234.0132
cakes/tournament/players/player6/backwards_c.csv,11,10,0.0001,7.8100,264.7807
cakes/tournament/players/player6/flower.csv,4,1,0.0197,0.0417,7.7709
cakes/tournament/players/player6/flower.csv,4,2,0.2717,0.3595,15.8278
cakes/tournament/players/player6/flower.csv,4,3,0.0465,0.0372,15.6707
cakes/tournament/players/player6/flower.csv,4,4,0.1346,13.1175,8.5659
cakes/tournament/players/player6/flower.csv,4,5,0.1220,0.0309,4.3655
cakes/tournament/players/player6/flower.csv,4,6,0.1250,0.0298,28.4636
cakes/tournament/players/player6/flower.csv,4,7,0.2409,0.0140,27.8235
cakes/tournament/players/player6/flower.csv,4,8,0.2048,7.5795,102.2133
cakes/tournament/players/player6/flower.csv,4,9,0.1457,4.1628,39.6037
cakes/tournament/players/player6/flower.csv,4,10,0.0000,0.0001,52.3396
cakes/tournament/players/player6/flower.csv,5,1,0.0013,3.6458,10.0333
cakes/tournament/players/player6/flower.csv,5,2,0.2281,3.6067,37.4767
cakes/tournament/players/player6/flower.csv,5,3,0.2793,2.5082,21.9683
cakes/tournament/players/player6/flower.csv,5,4,0.1508,16.1285,21.0099
cakes/tournament/players/player6/flower.csv,5,5,0.4387,19.2871,5.2746
cakes/tournament/players/player6/flower.csv,5,6,0.4744,2.4690,36.8103
cakes/tournament/players/player6/flower.csv,5,7,0.3980,2.6678,32.7380
cakes/tournament/players/player6/flower.csv,5,8,0.4691,9.9333,146.0842
cakes/tournament/players/player6/flower.csv,5,9,0.1685,6.7565,76.1509
cakes/tournament/players/player6/flower.csv,5,10,0.0000,2.8138,93.7278
cakes/tournament/players/player6/flower.csv,8,1,0.0215,0.0699,16.4981
cakes/tournament/players/player6/flower.csv,8,2,0.3743,0.3876,43.1075
cakes/tournament/players/player6/flower.csv,8,3,0.0983,0.0939,30.9946
cakes/tournament/players/player6/flower.csv,8,4,0.1025,25.4202,29.5385
cakes/tournament/players/player6/flower.csv,8,5,0.1520,0.0821,6.0321
cakes/tournament/players/player6/flower.csv,8,6,0.1931,0.0685,61.8880
cakes/tournament/players/player6/flower.csv,8,7,0.2136,0.0630,61.8324
cakes/tournament/players/player6/flower.csv,8,8,0.3762,10.1875,270.9636
cakes/tournament/players/player6/flower.csv,8,9,0.1162,1.2250,165.2956
cakes/tournament/players/player6/flower.csv,8,10,0.0000,0.0010,52.3435
cakes/tournament/players/player6/parallelogram.csv,3,1,0.0016,5.1696,4.7110
cakes/tournament/players/player6/parallelogram.csv,3,2,0.1713,5.4706,3.9802
cakes/tournament/players/player6/parallelogram.csv,3,3,0.3999,5.0933,14.4618
cakes/tournament/players/player6/parallelogram.csv,3,4,-1,-1,300.0000
cakes/tournament/players/player6/parallelogram.csv,3,5,0.3607,8.2002,1.7215
cakes/tournament/players/player6/parallelogram.csv,3,6,0.4363,5.0538,15.9564
cakes/tournament/players/player6/parallelogram.csv,3,7,0.4171,5.2224,21.7155
cakes/tournament/players/player6/parallelogram.csv,3,8,0.2546,5.2092,61.2030
cakes/tournament/players/player6/parallelogram.csv,3,9,0.1335,5.1719,16.5040
cakes/tournament/players/player6/parallelogram.csv,3,10,0.0000,5.1071,188.1851
cakes/tournament/players/player6/parallelogram.csv,5,1,0.0020,3.5855,8.8184
cakes/tournament/players/player6/parallelogram.csv,5,2,0.4291,8.0210,9.9316
cakes/tournament/players/player6/parallelogram.csv,5,3,0.2914,2.7104,21.0659
cakes/tournament/players/player6/parallelogram.csv,5,4,-1,-1,300.0000
cakes/tournament/players/player6/parallelogram.csv,5,5,0.4869,9.6417,2.7661
cakes/tournament/players/player6/parallelogram.csv,5,6,0.4859,8.2070,31.7196
cakes/tournament/players/player6/parallelogram.csv,5,7,0.4831,2.9238,45.9704
cakes/tournament/players/player6/parallelogram.csv,5,8,0.0546,8.5794,143.3331
cakes/tournament/players/player6/parallelogram.csv,5,9,0.0962,2.7326,59.0539
cakes/tournament/players/player6/parallelogram.csv,5,10,0.0000,3.0123,187.9145
cakes/tournament/players/player6/parallelogram.csv,7,1,0.0010,4.4155,12.6908
cakes/tournament/players/player6/parallelogram.csv,7,2,0.4217,6.2592,51.1314
cakes/tournament/players/player6/parallelogram.csv,7,3,0.4136,1.8578,28.6135
cakes/tournament/players/player6/parallelogram.csv,7,4,-1,-1,300.0000
cakes/tournament/players/player6/parallelogram.csv,7,5,0.4831,12.0047,3.9668
cakes/tournament/players/player6/parallelogram.csv,7,6,0.4899,2.4383,46.6655
cakes/tournament/players/player6/parallelogram.csv,7,7,0.4758,1.9643,70.8020
cakes/tournament/players/player6/parallelogram.csv,7,8,0.2544,9.8872,227.6889
cakes/tournament/players/player6/parallelogram.csv,7,9,0.0969,2.8566,112.6663
cakes/tournament/players/player6/parallelogram.csv,7,10,0.0000,2.4467,90.4204
cakes/tournament/players/player6/robot.csv,8,1,0.0015,11.4202,19.6625
cakes/tournament/players/player6/robot.csv,8,2,0.4238,15.6524,20.7751
cakes/tournament/players/player6/robot.csv,8,3,0.3331,14.8231,27.4333
cakes/tournament/players/player6/robot.csv,8,4,0.1041,21.2950,39.2850
cakes/tournament/players/player6/robot.csv,8,5,0.4541,19.5998,12.9502
cakes/tournament/players/player6/robot.csv,8,6,0.4873,13.9771,82.2289
cakes/tournament/players/player6/robot.csv,8,7,0.4749,12.7513,89.7101
cakes/tournament/players/player6/robot.csv,8,8,0.3934,14.6866,191.7519
cakes/tournament/players/player6/robot.csv,8,9,0.2744,17.3271,141.6406
cakes/tournament/players/player6/robot.csv,8,10,0.0001,17.9019,275.6229
cakes/tournament/players/player6/robot.csv,11,1,0.0020,13.7908,26.3300
cakes/tournament/players/player6/robot.csv,11,2,0.3859,23.3503,85.6668
cakes/tournament/players/player6/robot.csv,11,3,0.3811,21.0188,41.9925
cakes/tournament/players/player6/robot.csv,11,4,0.0772,21.5311,58.4977
cakes/tournament/players/player6/robot.csv,11,5,27.8750,25.9256,15.8886
cakes/tournament/players/player6/robot.csv,11,6,0.4896,11.7105,118.9675
cakes/tournament/players/player6/robot.csv,11,7,0.4842,13.9303,139.1724
cakes/tournament/players/player6/robot.csv,11,8,0.4052,19.3350,298.6419
cakes/tournament/players/player6/robot.csv,11,9,0.2703,16.6677,258.1462
cakes/tournament/players/player6/robot.csv,11,10,0.0652,14.2594,274.4875
cakes/tournament/players/player6/robot.csv,17,1,0.0019,20.1392,39.1658
cakes/tournament/players/player6/robot.csv,17,2,0.8918,25.3864,23.5170
cakes/tournament/players/player6/robot.csv,17,3,0.3827,17.9868,78.1993
cakes/tournament/players/player6/robot.csv,17,4,0.0559,27.5490,118.7715
cakes/tournament/players/player6/robot.csv,17,5,19.5315,26.1344,20.7389
cakes/tournament/players/player6/robot.csv,17,6,0.4899,14.8058,160.6596
cakes/tournament/players/player6/robot.csv,17,7,0.4949,14.9486,244.6338
cakes/tournament/players/player6/robot.csv,17,8,-1,-1,300.0000
cakes/tournament/players/player6/robot.csv,17,9,-1,-1,300.0000
cakes/tournament/players/player6/robot.csv,17,10,0.0004,18.8020,279.5949
cakes/tournament/players/player7/batman.csv,6,1,0.0205,6.7816,12.6352
cakes/tournament/players/player7/batman.csv,6,2,0.2475,10.4923,14.8841
cakes/tournament/players/player7/batman.csv,6,3,0.3760,0.9221,21.3591
cakes/tournament/players/player7/batman.csv,6,4,0.0484,3.2879,15.5148
cakes/tournament/players/player7/batman.csv,6,5,0.4988,6.9897,7.9672
cakes/tournament/players/player7/batman.csv,6,6,0.4899,0.7965,44.4354
cakes/tournament/players/player7/batman.csv,6,7,0.4516,2.0036,59.8437
cakes/tournament/players/player7/batman.csv,6,8,0.2317,5.6574,159.0022
cakes/tournament/players/player7/batman.csv,6,9,0.2235,3.5164,92.2544
cakes/tournament/players/player7/batman.csv,6,10,0.0000,0.0006,63.0662
cakes/tournament/players/player7/batman.csv,8,1,0.0209,3.6825,16.2096
cakes/tournament/players/player7/batman.csv,8,2,0.3428,8.9445,36.9584
cakes/tournament/players/player7/batman.csv,8,3,0.1473,0.6059,28.6250
cakes/tournament/players/player7/batman.csv,8,4,0.1139,14.0586,46.5193
cakes/tournament/players/player7/batman.csv,8,5,0.4689,5.9625,10.6122
cakes/tournament/players/player7/batman.csv,8,6,0.4896,1.6423,63.8112
cakes/tournament/players/player7/batman.csv,8,7,0.4981,0.3359,0.2182
cakes/tournament/players/player7/batman.csv,8,8,0.3634,4.5621,230.1308
cakes/tournament/players/player7/batman.csv,8,9,0.2310,3.2654,158.1765
cakes/tournament/players/player7/batman.csv,8,10,0.0000,0.0019,58.7546
cakes/tournament/players/player7/batman.csv,13,1,0.0219,5.0922,27.4008
cakes/tournament/players/player7/batman.csv,13,2,0.4414,4.4957,156.0305
cakes/tournament/players/player7/batman.csv,13,3,0.3867,0.8296,53.3148
cakes/tournament/players/player7/batman.csv,13,4,0.0555,19.3867,92.2103
cakes/tournament/players/player7/batman.csv,13,5,6.5475,20.5021,12.5044
cakes/tournament/players/player7/batman.csv,13,6,0.4899,2.4708,109.1940
cakes/tournament/players/player7/batman.csv,13,7,0.4901,3.3936,184.9670
cakes/tournament/players/player7/batman.csv,13,8,-1,-1,300.0000
cakes/tournament/players/player7/batman.csv,13,9,-1,-1,300.0000
cakes/tournament/players/player7/batman.csv,13,10,0.0002,0.4663,104.0741
cakes/tournament/players/player7/custom_standard_cake.csv,3,1,0.0017,3.7656,5.0265
cakes/tournament/players/player7/custom_standard_cake.csv,3,2,0.3225,2.0989,2.3187
cakes/tournament/players/player7/custom_standard_cake.csv,3,3,0.1060,2.6057,12.8327
cakes/tournament/players/player7/custom_standard_cake.csv,3,4,0.2455,3.6432,5.9998
cakes/tournament/players/player7/custom_standard_cake.csv,3,5,0.3942,10.7468,1.6986
cakes/tournament/players/player7/custom_standard_cake.csv,3,6,0.3872,0.6913,20.8658
cakes/tournament/players/player7/custom_standard_cake.csv,3,7,0.4756,1.9194,26.2394
cakes/tournament/players/player7/custom_standard_cake.csv,3,8,0.1489,0.4459,47.8408
cakes/tournament/players/player7/custom_standard_cake.csv,3,9,0.0922,3.5777,18.5946
cakes/tournament/players/player7/custom_standard_cake.csv,3,10,0.0000,0.0004,57.0026
cakes/tournament/players/player7/custom_standard_cake.csv,4,1,0.0014,2.1186,7.1312
cakes/tournament/players/player7/custom_standard_cake.csv,4,2,0.4197,9.0407,4.4806
cakes/tournament/players/player7/custom_standard_cake.csv,4,3,0.0254,0.7032,18.9137
cakes/tournament/players/player7/custom_standard_cake.csv,4,4,0.1648,8.2395,5.5429
cakes/tournament/players/player7/custom_standard_cake.csv,4,5,0.3795,12.3575,2.3371
cakes/tournament/players/player7/custom_standard_cake.csv,4,6,0.4899,1.6241,25.9467
cakes/tournament/players/player7/custom_standard_cake.csv,4,7,0.4754,2.1421,34.3246
cakes/tournament/players/player7/custom_standard_cake.csv,4,8,0.2392,0.5509,74.3556
cakes/tournament/players/player7/custom_standard_cake.csv,4,9,0.0670,2.2241,27.5661
cakes/tournament/players/player7/custom_standard_cake.csv,4,10,0.0000,0.7479,90.9401
cakes/tournament/players/player7/custom_standard_cake.csv,6,1,0.0210,3.6082,10.4176
cakes/tournament/players/player7/custom_standard_cake.csv,6,2,0.3823,4.9578,14.2082
cakes/tournament/players/player7/custom_standard_cake.csv,6,3,0.1469,0.2813,27.4031
cakes/tournament/players/player7/custom_standard_cake.csv,6,4,0.1208,11.4694,12.5127
cakes/tournament/players/player7/custom_standard_cake.csv,6,5,11.5400,13.5919,2.6758
cakes/tournament/players/player7/custom_standard_cake.csv,6,6,0.4900,4.3387,38.2486
cakes/tournament/players/player7/custom_standard_cake.csv,6,7,0.4547,2.0004,57.6626
cakes/tournament/players/player7/custom_standard_cake.csv,6,8,0.1689,4.6225,163.9997
cakes/tournament/players/player7/custom_standard_cake.csv,6,9,0.1013,4.5838,70.5986
cakes/tournament/players/player7/custom_standard_cake.csv,6,10,0.0000,1.8725,99.7337
cakes/tournament/players/player7/giraffe.csv,6,1,0.0016,8.0428,13.1809
cakes/tournament/players/player7/giraffe.csv,6,2,0.4467,7.0190,15.8136
cakes/tournament/players/player7/giraffe.csv,6,3,0.3912,9.5640,27.0331
cakes/tournament/players/player7/giraffe.csv,6,4,0.1481,12.5598,21.7287
cakes/tournament/players/player7/giraffe.csv,6,5,0.4900,5.6894,9.2176
cakes/tournament/players/player7/giraffe.csv,6,6,0.4896,7.0315,54.5145
cakes/tournament/players/player7/giraffe.csv,6,7,0.4925,9.9209,68.9917
cakes/tournament/players/player7/giraffe.csv,6,8,0.5135,2.4957,124.1113
cakes/tournament/players/player7/giraffe.csv,6,9,0.1617,5.9665,95.6469
cakes/tournament/players/player7/giraffe.csv,6,10,0.0001,3.3722,271.5250
cakes/tournament/players/player7/giraffe.csv,8,1,0.0015,7.2560,17.3675
cakes/tournament/players/player7/giraffe.csv,8,2,0.6102,13.2436,41.1223
cakes/tournament/players/player7/giraffe.csv,8,3,0.3339,9.5444,41.1350
cakes/tournament/players/player7/giraffe.csv,8,4,0.1000,9.2581,25.8685
cakes/tournament/players/player7/giraffe.csv,8,5,48.1500,15.7054,7.7499
cakes/tournament/players/player7/giraffe.csv,8,6,0.4900,9.9212,73.4883
cakes/tournament/players/player7/giraffe.csv,8,7,0.4954,9.5301,99.0737
cakes/tournament/players/player7/giraffe.csv,8,8,0.6329,8.8401,168.1002
cakes/tournament/players/player7/giraffe.csv,8,9,0.1170,8.0849,149.1536
cakes/tournament/players/player7/giraffe.csv,8,10,0.0001,4.8346,254.1532
cakes/tournament/players/player7/giraffe.csv,13,1,0.0018,11.0043,27.2974
cakes/tournament/players/player7/giraffe.csv,13,2,0.5711,15.0704,14.7999
cakes/tournament/players/player7/giraffe.csv,13,3,0.3560,9.4354,62.6014
cakes/tournament/players/player7/giraffe.csv,13,4,0.0717,15.4126,119.5395
cakes/tournament/players/player7/giraffe.csv,13,5,0.4886,12.0648,13.4342
cakes/tournament/players/player7/giraffe.csv,13,6,0.4900,10.9755,110.7292
cakes/tournament/players/player7/giraffe.csv,13,7,0.4866,11.0399,123.3100
